checkpoint,target_step,interval,selection_index,token_id,token,wikitext_train_count,center_norm,center_tail_radius_mean,center_tail_radius_max,center_tail_relative_radius_mean,cosine_neighbor_token_id,cosine_neighbor_token,cosine_neighbor_wikitext_train_count,cosine_similarity,cosine_top1_top2_margin,cosine_vocab_zscore,geometry_confidence,cosine_top5,lm_top1_token_id,lm_top1_token,lm_top1_wikitext_train_count,lm_top1_probability,lm_top1_top2_logit_margin,lm_normalized_entropy,lm_top5,cosine_neighbor_matches_lm_top1,similarity_prediction_description
step16000,16000,endpoint,0,29104, repetitive,16,45.0659065246582,0.00045006448635831475,0.0007816790603101254,9.986806617234834e-06,5843,م,3,0.18475978076457977,0.014458611607551575,4.272435951924104,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475978076457977}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703011691570282}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949139535427094}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509054601192474}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938055515289307}]",479, me,357,0.17187952995300293,1.1345243453979492,0.4983554780483246,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187952995300293}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272169411182404}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045649342238903046}, {""token_id"": 13, ""token"": "","", ""value"": 0.0435892790555954}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994868725538254}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,1,10020, semi,112,45.0659294128418,0.001461600884795189,0.0023216428235173225,3.243250466766767e-05,5843,م,3,0.18475963175296783,0.014459028840065002,4.272433159267963,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475963175296783}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030060291290283}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914698600769}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508999466896057}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938040614128113}]",479, me,357,0.17187941074371338,1.1345176696777344,0.49835512042045593,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187941074371338}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527250096201897}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564904794096947}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358937218785286}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994842648506165}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,2,1941, evidence,284,45.06591033935547,0.0032365252263844013,0.004942963365465403,7.1817594289314e-05,5843,م,3,0.1847597062587738,0.014460012316703796,4.2724337216840516,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.1847597062587738}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17029969394207}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.1694914698600769}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509070992469788}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938085317611694}]",479, me,357,0.1718745231628418,1.1344852447509766,0.4983573853969574,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.1718745231628418}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527271702885628}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.04564988240599632}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358883574604988}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599525988101959}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,3,38730, orientations,4,45.06592559814453,0.0010799213778227568,0.001743484754115343,2.3963146304595284e-05,5843,م,3,0.18475964665412903,0.01445859670639038,4.272433611628087,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475964665412903}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030104994773865}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949142515659332}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508996486663818}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938040614128113}]",479, me,357,0.17188070714473724,1.1345281600952148,0.4983546733856201,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188070714473724}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055272337049245834}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045648738741874695}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589457869529724}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599480912089348}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,4,21853, workplace,10,45.065948486328125,0.0022587315179407597,0.003503721673041582,5.012057954445481e-05,5843,م,3,0.18475958704948425,0.014459088444709778,4.2724328493317225,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475958704948425}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030049860477448}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949152946472168}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16508948802947998}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938028693199158}]",479, me,357,0.17187994718551636,1.1345129013061523,0.49835458397865295,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187994718551636}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527293309569359}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045648325234651566}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358963668346405}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994820296764374}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,5,5631, Govern,13,45.06594467163086,0.002265599789097905,0.0036203551571816206,5.027298902859911e-05,5843,م,3,0.18475955724716187,0.014459192752838135,4.27243184804333,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475955724716187}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030036449432373}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949154436588287}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650896817445755}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938043594360352}]",479, me,357,0.1718788892030716,1.134505271911621,0.4983549416065216,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.1718788892030716}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.055273015052080154}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.0456487312912941}, {""token_id"": 13, ""token"": "","", ""value"": 0.043589528650045395}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994868725538254}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,6,30736,corn,3,45.06590270996094,0.0004461671633180231,0.0006741121178492904,9.900326404022053e-06,5843,م,3,0.18475985527038574,0.014458417892456055,4.272437729804145,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.18475985527038574}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.1703014373779297}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949129104614258}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.16509048640727997}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938055515289307}]",479, me,357,0.17188045382499695,1.1345348358154297,0.4983552098274231,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17188045382499695}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527188256382942}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045649368315935135}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358934611082077}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.03599468618631363}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step16000,16000,endpoint,7,1338,lement,18,45.065914154052734,0.0006565112853422761,0.0011355796596035361,1.456780137232272e-05,5843,م,3,0.1847597360610962,0.014458715915679932,4.272435482300433,moderate_separation,"[{""token_id"": 5843, ""token"": ""م"", ""value"": 0.1847597360610962}, {""token_id"": 2495, ""token"": "" risk"", ""value"": 0.17030102014541626}, {""token_id"": 49257, ""token"": ""прав"", ""value"": 0.16949133574962616}, {""token_id"": 3775, ""token"": ""error"", ""value"": 0.1650903970003128}, {""token_id"": 1257, ""token"": ""be"", ""value"": 0.15938061475753784}]",479, me,357,0.17187902331352234,1.1345176696777344,0.49835553765296936,"[{""token_id"": 479, ""token"": "" me"", ""value"": 0.17187902331352234}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.05527237430214882}, {""token_id"": 546, ""token"": "" en"", ""value"": 0.045649293810129166}, {""token_id"": 13, ""token"": "","", ""value"": 0.04358931630849838}, {""token_id"": 1959, ""token"": "" free"", ""value"": 0.035994935780763626}]",False,geometry_only_neighbor; LM_head_predicts_token479; LM_top1_p=0.1719
step37000,37167,16000_143000_interp1,0,29104, repetitive,16,53.527645111083984,9.425873756408691,18.6248836517334,0.17609356343746185,6640, NS,54,0.18453222513198853,0.006211221218109131,4.358005205942916,moderate_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.18453222513198853}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1783210039138794}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1707589477300644}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.16956005990505219}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1623069792985916}]",60,[,0,0.09808537364006042,0.19182300567626953,0.5163867473602295,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.09808537364006042}, {""token_id"": 575, ""token"": "" "", ""value"": 0.08096486330032349}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04550822079181671}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03231414034962654}, {""token_id"": 15, ""token"": ""."", ""value"": 0.028974799439311028}]",False,geometry_only_neighbor; LM_head_predicts_token60; LM_top1_p=0.0981
step37000,37167,16000_143000_interp1,1,10020, semi,112,54.47003936767578,6.627396583557129,13.384942054748535,0.12167049199342728,6640, NS,54,0.1835872381925583,0.007877647876739502,4.332058562712585,moderate_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1835872381925583}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1757095903158188}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.17206595838069916}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.1677325814962387}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1614774912595749}]",60,[,0,0.09852592647075653,0.024618148803710938,0.5096813440322876,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.09852592647075653}, {""token_id"": 575, ""token"": "" "", ""value"": 0.09613002091646194}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04963662847876549}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.029973067343235016}, {""token_id"": 15, ""token"": ""."", ""value"": 0.02430851198732853}]",False,geometry_only_neighbor; LM_head_predicts_token60; LM_top1_p=0.0985
step37000,37167,16000_143000_interp1,2,1941, evidence,284,52.9189567565918,9.56950569152832,21.795452117919922,0.18083322048187256,6640, NS,54,0.1858523190021515,0.00720861554145813,4.39022360200593,moderate_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1858523190021515}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17864370346069336}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17231282591819763}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.166993647813797}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16240635514259338}]",60,[,0,0.090608149766922,0.34442138671875,0.5252838730812073,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.090608149766922}, {""token_id"": 575, ""token"": "" "", ""value"": 0.06420767307281494}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04410724341869354}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03314480558037758}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03211040422320366}]",False,geometry_only_neighbor; LM_head_predicts_token60; LM_top1_p=0.0906
step37000,37167,16000_143000_interp1,3,38730, orientations,4,47.12384033203125,23.04531478881836,31.874814987182617,0.48903727531433105,39851,textsf,0,0.17220516502857208,0.01450224220752716,4.068830627191304,moderate_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17220516502857208}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.15770292282104492}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.15762367844581604}, {""token_id"": 1821, ""token"": "" men"", ""value"": 0.15745902061462402}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.1539379507303238}]",187,"
",1,0.08190318197011948,0.2814979553222656,0.5038309097290039,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.08190318197011948}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.06180843710899353}, {""token_id"": 15, ""token"": ""."", ""value"": 0.049236271530389786}, {""token_id"": 209, ""token"": "" "", ""value"": 0.046472322195768356}, {""token_id"": 60, ""token"": ""["", ""value"": 0.03794722631573677}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0819
step37000,37167,16000_143000_interp1,4,21853, workplace,10,48.16081619262695,20.201711654663086,30.548635482788086,0.4194636344909668,39851,textsf,0,0.1767331063747406,0.016089677810668945,4.183598027726834,moderate_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1767331063747406}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16064342856407166}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1580115258693695}, {""token_id"": 1821, ""token"": "" men"", ""value"": 0.15741339325904846}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.15069454908370972}]",187,"
",1,0.06042833998799324,0.029593467712402344,0.5143634080886841,"[{""token_id"": 187, ""token"": ""\n"", ""value"": 0.06042833998799324}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.05866625905036926}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04630432277917862}, {""token_id"": 60, ""token"": ""["", ""value"": 0.044974204152822495}, {""token_id"": 209, ""token"": "" "", ""value"": 0.03820006176829338}]",False,geometry_only_neighbor; LM_head_predicts_token187; LM_top1_p=0.0604
step37000,37167,16000_143000_interp1,5,5631, Govern,13,52.26719284057617,11.484274864196777,21.983280181884766,0.2197224348783493,6640, NS,54,0.1845814734697342,0.005040481686592102,4.363960459519424,moderate_separation,"[{""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1845814734697342}, {""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.1795409917831421}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.17152981460094452}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.16476809978485107}, {""token_id"": 28956, ""token"": ""species"", ""value"": 0.16167256236076355}]",60,[,0,0.0864773541688919,0.3652820587158203,0.5267297625541687,"[{""token_id"": 60, ""token"": ""["", ""value"": 0.0864773541688919}, {""token_id"": 575, ""token"": "" "", ""value"": 0.06001535803079605}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.0431450717151165}, {""token_id"": 15, ""token"": ""."", ""value"": 0.03555138409137726}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03531884774565697}]",False,geometry_only_neighbor; LM_head_predicts_token60; LM_top1_p=0.0865
step37000,37167,16000_143000_interp1,6,30736,corn,3,53.25516891479492,13.140616416931152,27.77489471435547,0.2467481940984726,39851,textsf,0,0.16826748847961426,0.004067406058311462,3.9658237094487068,low_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.16826748847961426}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.1642000824213028}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1617223024368286}, {""token_id"": 925, ""token"": ""fr"", ""value"": 0.1577988564968109}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.1531767100095749}]",575, ,0,0.1264529675245285,0.3099250793457031,0.47927042841911316,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.1264529675245285}, {""token_id"": 60, ""token"": ""["", ""value"": 0.09275350719690323}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.07711198180913925}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.03532848879694939}, {""token_id"": 209, ""token"": "" "", ""value"": 0.024744726717472076}]",False,geometry_only_neighbor; LM_head_predicts_token575; LM_top1_p=0.1265
step37000,37167,16000_143000_interp1,7,1338,lement,18,49.821189880371094,17.05866241455078,21.250762939453125,0.3423977196216583,39851,textsf,0,0.17564067244529724,0.009700775146484375,4.170403966785872,moderate_separation,"[{""token_id"": 39851, ""token"": ""textsf"", ""value"": 0.17564067244529724}, {""token_id"": 6640, ""token"": "" NS"", ""value"": 0.16593989729881287}, {""token_id"": 7514, ""token"": "" concerned"", ""value"": 0.1592271625995636}, {""token_id"": 22305, ""token"": ""�"", ""value"": 0.15160483121871948}, {""token_id"": 43653, ""token"": "" taxonomic"", ""value"": 0.15052008628845215}]",575, ,0,0.06283385306596756,0.04602622985839844,0.509983241558075,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.06283385306596756}, {""token_id"": 60, ""token"": ""["", ""value"": 0.06000738963484764}, {""token_id"": 50254, ""token"": ""                        "", ""value"": 0.059814389795064926}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.051310449838638306}, {""token_id"": 15, ""token"": ""."", ""value"": 0.040099844336509705}]",False,geometry_only_neighbor; LM_head_predicts_token575; LM_top1_p=0.0628
step57000,58333,16000_143000_interp2,0,29104, repetitive,16,51.6160774230957,37.222965240478516,73.21499633789062,0.7211505770683289,13113,                                     ,0,0.17198801040649414,0.0008230507373809814,3.8540150885421562,low_separation,"[{""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.17198801040649414}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.17116495966911316}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.16313426196575165}, {""token_id"": 47403, ""token"": ""πει"", ""value"": 0.16206084191799164}, {""token_id"": 3160, ""token"": ""reet"", ""value"": 0.16181276738643646}]",209, ,12180,0.07118111848831177,0.17495346069335938,0.552282452583313,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.07118111848831177}, {""token_id"": 13, ""token"": "","", ""value"": 0.05975626781582832}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04378976300358772}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.04015708342194557}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.0317901149392128}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0712
step57000,58333,16000_143000_interp2,1,10020, semi,112,52.944435119628906,35.475860595703125,70.01102447509766,0.6700583696365356,13113,                                     ,0,0.17223182320594788,0.0004703402519226074,3.8567678286777185,low_separation,"[{""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.17223182320594788}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.17176148295402527}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.1639406681060791}, {""token_id"": 47403, ""token"": ""πει"", ""value"": 0.1635420024394989}, {""token_id"": 7078, ""token"": ""--------------------------------------------------------------------------------------------------------------------------------"", ""value"": 0.16143539547920227}]",209, ,12180,0.0734325647354126,0.2590188980102539,0.5547385811805725,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.0734325647354126}, {""token_id"": 13, ""token"": "","", ""value"": 0.05667586997151375}, {""token_id"": 15, ""token"": ""."", ""value"": 0.042737726122140884}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.036352138966321945}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.031075429171323776}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0734
step57000,58333,16000_143000_interp2,2,1941, evidence,284,55.40914535522461,30.140094757080078,73.47001647949219,0.5439552068710327,12729,izable,7,0.17291632294654846,0.0048084259033203125,3.8694527014401303,low_separation,"[{""token_id"": 12729, ""token"": ""izable"", ""value"": 0.17291632294654846}, {""token_id"": 7078, ""token"": ""--------------------------------------------------------------------------------------------------------------------------------"", ""value"": 0.16810789704322815}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.1676427721977234}, {""token_id"": 46396, ""token"": ""arek"", ""value"": 0.1660081297159195}, {""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.1631820946931839}]",209, ,12180,0.06136803701519966,0.24207496643066406,0.5574471354484558,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.06136803701519966}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04817374050617218}, {""token_id"": 13, ""token"": "","", ""value"": 0.043789468705654144}, {""token_id"": 575, ""token"": "" "", ""value"": 0.04091900959610939}, {""token_id"": 63, ""token"": ""^"", ""value"": 0.025711487978696823}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0614
step57000,58333,16000_143000_interp2,3,38730, orientations,4,52.81616973876953,35.6526985168457,70.49699401855469,0.6750337481498718,13113,                                     ,0,0.17223647236824036,0.0005446970462799072,3.8570838428267535,low_separation,"[{""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.17223647236824036}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.17169177532196045}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.16388477385044098}, {""token_id"": 47403, ""token"": ""πει"", ""value"": 0.1634327918291092}, {""token_id"": 7078, ""token"": ""--------------------------------------------------------------------------------------------------------------------------------"", ""value"": 0.16115199029445648}]",209, ,12180,0.07308643311262131,0.24796485900878906,0.5546151995658875,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.07308643311262131}, {""token_id"": 13, ""token"": "","", ""value"": 0.05703573301434517}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04281632974743843}, {""token_id"": 187, ""token"": ""\n"", ""value"": 0.036730267107486725}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.03117584064602852}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0731
step57000,58333,16000_143000_interp2,4,21853, workplace,10,55.299598693847656,30.683792114257812,72.3672866821289,0.5548646450042725,12729,izable,7,0.1733289361000061,0.005217328667640686,3.877837122639931,moderate_separation,"[{""token_id"": 12729, ""token"": ""izable"", ""value"": 0.1733289361000061}, {""token_id"": 7078, ""token"": ""--------------------------------------------------------------------------------------------------------------------------------"", ""value"": 0.16811160743236542}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.16758248209953308}, {""token_id"": 46396, ""token"": ""arek"", ""value"": 0.16635923087596893}, {""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.1645495742559433}]",209, ,12180,0.06478702276945114,0.31063079833984375,0.5579765439033508,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.06478702276945114}, {""token_id"": 15, ""token"": ""."", ""value"": 0.047487884759902954}, {""token_id"": 13, ""token"": "","", ""value"": 0.04442058503627777}, {""token_id"": 575, ""token"": "" "", ""value"": 0.03945603966712952}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.02558692917227745}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0648
step57000,58333,16000_143000_interp2,5,5631, Govern,13,53.96647262573242,28.014606475830078,56.98429489135742,0.5191113352775574,29907,effects,0,0.17385683953762054,0.003291681408882141,3.895688289913804,low_separation,"[{""token_id"": 29907, ""token"": ""effects"", ""value"": 0.17385683953762054}, {""token_id"": 21390, ""token"": ""props"", ""value"": 0.1705651581287384}, {""token_id"": 9683, ""token"": ""Layout"", ""value"": 0.16996636986732483}, {""token_id"": 6178, ""token"": "" dose"", ""value"": 0.16558174788951874}, {""token_id"": 42386, ""token"": ""agogue"", ""value"": 0.16355547308921814}]",63,^,0,0.06077848747372627,0.12025642395019531,0.5401266813278198,"[{""token_id"": 63, ""token"": ""^"", ""value"": 0.06077848747372627}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.0538918599486351}, {""token_id"": 575, ""token"": "" "", ""value"": 0.0523405447602272}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04548409581184387}, {""token_id"": 209, ""token"": "" "", ""value"": 0.029472654685378075}]",False,geometry_only_neighbor; LM_head_predicts_token63; LM_top1_p=0.0608
step57000,58333,16000_143000_interp2,6,30736,corn,3,56.26740646362305,25.862323760986328,47.120018005371094,0.45963242650032043,29907,effects,0,0.16888752579689026,0.004610016942024231,3.787966119209194,low_separation,"[{""token_id"": 29907, ""token"": ""effects"", ""value"": 0.16888752579689026}, {""token_id"": 42951, ""token"": ""除"", ""value"": 0.16427750885486603}, {""token_id"": 21390, ""token"": ""props"", ""value"": 0.16246840357780457}, {""token_id"": 24326, ""token"": ""theme"", ""value"": 0.16031941771507263}, {""token_id"": 12729, ""token"": ""izable"", ""value"": 0.15978997945785522}]",575, ,0,0.058528054505586624,0.2078866958618164,0.5470613837242126,"[{""token_id"": 575, ""token"": "" "", ""value"": 0.058528054505586624}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04754228889942169}, {""token_id"": 209, ""token"": "" "", ""value"": 0.04412619397044182}, {""token_id"": 63, ""token"": ""^"", ""value"": 0.03966321796178818}, {""token_id"": 424, ""token"": ""**"", ""value"": 0.034894779324531555}]",False,geometry_only_neighbor; LM_head_predicts_token575; LM_top1_p=0.0585
step57000,58333,16000_143000_interp2,7,1338,lement,18,55.176239013671875,31.388254165649414,70.74972534179688,0.5688726902008057,12729,izable,7,0.17368780076503754,0.005876883864402771,3.8847089477226024,moderate_separation,"[{""token_id"": 12729, ""token"": ""izable"", ""value"": 0.17368780076503754}, {""token_id"": 7078, ""token"": ""--------------------------------------------------------------------------------------------------------------------------------"", ""value"": 0.16781091690063477}, {""token_id"": 1624, ""token"": ""ential"", ""value"": 0.1671914905309677}, {""token_id"": 46396, ""token"": ""arek"", ""value"": 0.16663497686386108}, {""token_id"": 13113, ""token"": ""                                     "", ""value"": 0.1666100174188614}]",209, ,12180,0.0700799897313118,0.4210691452026367,0.5584779381752014,"[{""token_id"": 209, ""token"": "" "", ""value"": 0.0700799897313118}, {""token_id"": 15, ""token"": ""."", ""value"": 0.04599662870168686}, {""token_id"": 13, ""token"": "","", ""value"": 0.04542543366551399}, {""token_id"": 575, ""token"": "" "", ""value"": 0.0371798537671566}, {""token_id"": 50276, ""token"": ""  "", ""value"": 0.026301255449652672}]",False,geometry_only_neighbor; LM_head_predicts_token209; LM_top1_p=0.0701
