checkpoint,dynamic_step,selection_index,token_id,token,wikitext_train_count,frequency_bin,projection_1,projection_2,projection_3,projection_4
step40000,157,2,19211, cabinet,33,5,-3.6426236629486084,-3.540992021560669,-1.811281442642212,-1.3577228784561157
step40000,157,3,6574, miles,404,7,1.0790269374847412,-4.067876815795898,-1.8181649446487427,-1.1908478736877441
step40000,158,0,21825, clones,2,0,-0.6096771955490112,1.8674235343933105,-1.9823023080825806,1.1994653940200806
step40000,158,1,23778, motive,8,2,0.8798500299453735,-3.658235549926758,-1.5580157041549683,-0.6079075932502747
step40000,158,2,19211, cabinet,33,5,-3.454608201980591,-3.8976972103118896,-1.658408761024475,-1.8038268089294434
step40000,158,3,6574, miles,404,7,1.0664924383163452,-3.861370325088501,-1.6130825281143188,-0.9086983799934387
step40000,159,0,21825, clones,2,0,-0.5789307951927185,1.7339273691177368,-2.0836069583892822,0.950821042060852
step40000,159,1,23778, motive,8,2,0.6960146427154541,-3.778331756591797,-1.8148491382598877,-0.7650061845779419
step40000,159,2,19211, cabinet,33,5,-3.21004319190979,-4.163368225097656,-1.5470643043518066,-2.257011890411377
step40000,159,3,6574, miles,404,7,1.024217128753662,-3.701735496520996,-1.4759920835494995,-0.71341872215271
step40000,160,0,21825, clones,2,0,-0.5381996631622314,1.5661134719848633,-2.167482376098633,0.6619750261306763
step40000,160,1,23778, motive,8,2,0.4428218603134155,-3.934037685394287,-2.1548309326171875,-0.9504214525222778
step40000,160,2,19211, cabinet,33,5,-2.9407691955566406,-4.3308844566345215,-1.4434177875518799,-2.6725103855133057
step40000,160,3,6574, miles,404,7,0.9438905715942383,-3.6321396827697754,-1.4481345415115356,-0.6468059420585632
step40000,161,0,21825, clones,2,0,-0.49438104033470154,1.3509702682495117,-2.21893310546875,0.35999858379364014
step40000,161,1,23778, motive,8,2,0.11218726634979248,-4.096061706542969,-2.519608497619629,-1.1115623712539673
step40000,161,2,19211, cabinet,33,5,-2.6807024478912354,-4.411479473114014,-1.3368531465530396,-3.0380213260650635
step40000,161,3,6574, miles,404,7,0.8169423341751099,-3.6566007137298584,-1.553279161453247,-0.7066623568534851
step40000,162,0,21825, clones,2,0,-0.4578019380569458,1.0666956901550293,-2.248120069503784,0.06853413581848145
step40000,162,1,23778, motive,8,2,-0.2819390296936035,-4.235435962677002,-2.8606250286102295,-1.2318874597549438
step40000,162,2,19211, cabinet,33,5,-2.4561898708343506,-4.430942535400391,-1.237402081489563,-3.3618061542510986
step40000,162,3,6574, miles,404,7,0.633794903755188,-3.751755475997925,-1.7793596982955933,-0.8502528071403503
step40000,163,0,21825, clones,2,0,-0.4388333559036255,0.6895202994346619,-2.2857577800750732,-0.19746077060699463
step40000,163,1,23778, motive,8,2,-0.7049475908279419,-4.324987411499023,-3.1434547901153564,-1.3259098529815674
step40000,163,2,19211, cabinet,33,5,-2.278632164001465,-4.420473575592041,-1.1546093225479126,-3.6526174545288086
step40000,163,3,6574, miles,404,7,0.3801366090774536,-3.8892252445220947,-2.0834290981292725,-1.0169267654418945
step40000,164,0,21825, clones,2,0,-0.44679832458496094,0.20252692699432373,-2.3597538471221924,-0.4358956813812256
step40000,164,1,23778, motive,8,2,-1.1170088052749634,-4.346658229827881,-3.349485158920288,-1.4222732782363892
step40000,164,2,19211, cabinet,33,5,-2.1385412216186523,-4.408933639526367,-1.0883054733276367,-3.9108245372772217
step40000,164,3,6574, miles,404,7,0.04951000213623047,-4.043041229248047,-2.413365364074707,-1.1596599817276
step40000,165,0,21825, clones,2,0,-0.4862828552722931,-0.39856481552124023,-2.474522829055786,-0.6608977317810059
step40000,165,1,23778, motive,8,2,-1.486738681793213,-4.293884754180908,-3.4801831245422363,-1.5497944355010986
step40000,165,2,19211, cabinet,33,5,-2.0083820819854736,-4.42061710357666,-1.0366058349609375,-4.130729675292969
step40000,165,3,6574, miles,404,7,-0.3412984609603882,-4.185664176940918,-2.7252495288848877,-1.264330506324768
step40000,166,0,21825, clones,2,0,-0.540700376033783,-1.1055881977081299,-2.611875534057617,-0.9016686677932739
step40000,166,1,23778, motive,8,2,-1.7951768636703491,-4.168713092803955,-3.5569939613342285,-1.7289966344833374
step40000,166,2,19211, cabinet,33,5,-1.8619697093963623,-4.469398498535156,-1.0014755725860596,-4.30767822265625
step40000,166,3,6574, miles,404,7,-0.7549867630004883,-4.288801670074463,-2.9885451793670654,-1.3456323146820068
step40000,167,0,21825, clones,2,0,-0.5515469312667847,-1.8906269073486328,-2.747892379760742,-1.1820838451385498
step40000,167,1,23778, motive,8,2,-2.0332932472229004,-3.9769206047058105,-3.610182523727417,-1.9642857313156128
step40000,167,2,19211, cabinet,33,5,-1.6948646306991577,-4.551200866699219,-0.9850547313690186,-4.442475318908691
step40000,167,3,6574, miles,404,7,-1.151224970817566,-4.331056594848633,-3.187000036239624,-1.4315683841705322
step40000,168,0,21825, clones,2,0,-0.42894598841667175,-2.688616991043091,-2.8697474002838135,-1.4920111894607544
step40000,168,1,23778, motive,8,2,-2.1955010890960693,-3.7243974208831787,-3.660879373550415,-2.233983039855957
step40000,168,2,19211, cabinet,33,5,-1.5251469612121582,-4.643744468688965,-0.9846439361572266,-4.539694786071777
step40000,168,3,6574, miles,404,7,-1.5001330375671387,-4.3021955490112305,-3.3211731910705566,-1.5498807430267334
step40000,169,0,21825, clones,2,0,-0.11136254668235779,-3.3958561420440674,-2.9676148891448975,-1.7780746221542358
step40000,169,1,23778, motive,8,2,-2.2737607955932617,-3.4176979064941406,-3.708400011062622,-2.4846012592315674
step40000,169,2,19211, cabinet,33,5,-1.3756664991378784,-4.715383052825928,-0.990938663482666,-4.602487564086914
step40000,169,3,6574, miles,404,7,-1.784784197807312,-4.201286315917969,-3.4084630012512207,-1.7196224927902222
step40000,170,0,21825, clones,2,0,0.3608122766017914,-3.9164419174194336,-3.016106605529785,-1.9632954597473145
step40000,170,1,23778, motive,8,2,-2.2613847255706787,-3.0660593509674072,-3.73140549659729,-2.6469051837921143
step40000,170,2,19211, cabinet,33,5,-1.256657600402832,-4.738076686859131,-0.9896149635314941,-4.629037857055664
step40000,170,3,6574, miles,404,7,-1.9979788064956665,-4.031955242156982,-3.474560022354126,-1.9440901279449463
step40000,171,0,21825, clones,2,0,0.8401581048965454,-4.217763900756836,-2.979300022125244,-1.9943605661392212
step40000,171,1,23778, motive,8,2,-2.159456253051758,-2.679980516433716,-3.701850175857544,-2.679050922393799
step40000,171,2,19211, cabinet,33,5,-1.1633342504501343,-4.697794437408447,-0.9661188125610352,-4.614619255065918
step40000,171,3,6574, miles,404,7,-2.135977029800415,-3.7984189987182617,-3.5382003784179688,-2.202153444290161
step40000,172,0,21825, clones,2,0,1.1796493530273438,-4.314363956451416,-2.827871799468994,-1.8448299169540405
step40000,172,1,23778, motive,8,2,-1.9726544618606567,-2.270324945449829,-3.6008517742156982,-2.5959222316741943
step40000,172,2,19211, cabinet,33,5,-1.0853116512298584,-4.596945285797119,-0.9109632968902588,-4.558078765869141
step40000,172,3,6574, miles,404,7,-2.1931185722351074,-3.505471706390381,-3.5988824367523193,-2.44293475151062
step40000,173,0,21825, clones,2,0,1.335202932357788,-4.240289688110352,-2.566314220428467,-1.5271576642990112
step40000,173,1,23778, motive,8,2,-1.7085940837860107,-1.8525733947753906,-3.4240543842315674,-2.449157476425171
step40000,173,2,19211, cabinet,33,5,-1.014782428741455,-4.448126316070557,-0.8218824863433838,-4.466595649719238
step40000,173,3,6574, miles,404,7,-2.1663904190063477,-3.159855842590332,-3.6357178688049316,-2.600309371948242
step40000,174,0,21825, clones,2,0,1.359323263168335,-4.038248538970947,-2.2220401763916016,-1.1044807434082031
step40000,174,1,23778, motive,8,2,-1.3886504173278809,-1.4468642473220825,-3.177564859390259,-2.2898545265197754
step40000,174,2,19211, cabinet,33,5,-0.9480743408203125,-4.265501022338867,-0.7031612396240234,-4.354145050048828
step40000,174,3,6574, miles,404,7,-2.061159133911133,-2.7685511112213135,-3.619086503982544,-2.633949041366577
step40000,175,0,21825, clones,2,0,1.3212494850158691,-3.769840717315674,-1.8423444032669067,-0.6759217381477356
step40000,175,1,23778, motive,8,2,-1.050042748451233,-1.0732975006103516,-2.878594398498535,-2.150404214859009
step40000,175,2,19211, cabinet,33,5,-0.8839267492294312,-4.059906005859375,-0.5640788078308105,-4.235499382019043
step40000,175,3,6574, miles,404,7,-1.883766531944275,-2.3397083282470703,-3.5275754928588867,-2.5583672523498535
step40000,176,0,21825, clones,2,0,1.2528139352798462,-3.527095317840576,-1.5093426704406738,-0.347836434841156
step40000,176,1,23778, motive,8,2,-0.7343688011169434,-0.7467784285545349,-2.558377981185913,-2.041043281555176
step40000,176,2,19211, cabinet,33,5,-0.8218421936035156,-3.8387579917907715,-0.41691160202026367,-4.120404243469238
step40000,176,3,6574, miles,404,7,-1.6387295722961426,-1.8902671337127686,-3.3552465438842773,-2.4238858222961426
step40000,177,0,21825, clones,2,0,1.1550626754760742,-3.4007232189178467,-1.321554183959961,-0.19022762775421143
step40000,177,1,23778, motive,8,2,-0.47672080993652344,-0.4696142077445984,-2.2529447078704834,-1.9515084028244019
step40000,177,2,19211, cabinet,33,5,-0.7614316940307617,-3.60795521736145,-0.2746741771697998,-4.011064052581787
step40000,177,3,6574, miles,404,7,-1.3422322273254395,-1.4463980197906494,-3.1071319580078125,-2.279423236846924
step40000,178,0,21825, clones,2,0,1.026597023010254,-3.425262212753296,-1.3439433574676514,-0.21188867092132568
step40000,178,1,23778, motive,8,2,-0.30121517181396484,-0.22752928733825684,-1.986053228378296,-1.8591307401657104
step40000,178,2,19211, cabinet,33,5,-0.7026265859603882,-3.373093366622925,-0.1489572525024414,-3.903567314147949
step40000,178,3,6574, miles,404,7,-1.0275720357894897,-1.0351362228393555,-2.8001177310943604,-2.1544036865234375
step40000,179,0,21825, clones,2,0,0.8656842708587646,-3.569563388824463,-1.5766239166259766,-0.3671049475669861
step40000,179,1,23778, motive,8,2,-0.21938109397888184,0.00348663330078125,-1.759748101234436,-1.737965703010559
step40000,179,2,19211, cabinet,33,5,-0.6460483074188232,-3.1391921043395996,-0.04879140853881836,-3.7915163040161133
step40000,179,3,6574, miles,404,7,-0.7341016530990601,-0.6759799122810364,-2.467918872833252,-2.056551933288574
step40000,180,0,21825, clones,2,0,0.6632524728775024,-3.7749485969543457,-1.9653531312942505,-0.5802210569381714
step40000,180,1,23778, motive,8,2,-0.2278580665588379,0.2412874698638916,-1.558229923248291,-1.5630056858062744
step40000,180,2,19211, cabinet,33,5,-0.5929970741271973,-2.9096243381500244,0.019060611724853516,-3.6695148944854736
step40000,180,3,6574, miles,404,7,-0.49550580978393555,-0.37313956022262573,-2.1517441272735596,-1.975409746170044
step40000,181,0,21825, clones,2,0,0.40734314918518066,-3.986004114151001,-2.4326627254486084,-0.7872666120529175
step40000,181,1,23778, motive,8,2,-0.30711042881011963,0.48102331161499023,-1.360435962677002,-1.3118462562561035
step40000,181,2,19211, cabinet,33,5,-0.5448718070983887,-2.6853249073028564,0.04893994331359863,-3.535160779953003
step40000,181,3,6574, miles,404,7,-0.33441364765167236,-0.11319196224212646,-1.8805515766143799,-1.8907684087753296
step40000,182,0,21825, clones,2,0,0.09095358848571777,-4.157912254333496,-2.902693033218384,-0.9644754528999329
step40000,182,1,23778, motive,8,2,-0.4256857633590698,0.6886873245239258,-1.1538431644439697,-0.9673801064491272
step40000,182,2,19211, cabinet,33,5,-0.5024979114532471,-2.4649877548217773,0.03544020652770996,-3.3895578384399414
step40000,182,3,6574, miles,404,7,-0.260723352432251,0.12706947326660156,-1.6591174602508545,-1.7790579795837402
step40000,183,0,21825, clones,2,0,-0.27866125106811523,-4.258996486663818,-3.312502145767212,-1.1231883764266968
step40000,183,1,23778, motive,8,2,-0.54891037940979,0.8155733346939087,-0.947273313999176,-0.526078462600708
step40000,183,2,19211, cabinet,33,5,-0.46567201614379883,-2.2461440563201904,-0.026304006576538086,-3.236895799636841
step40000,183,3,6574, miles,404,7,-0.26950836181640625,0.3648040294647217,-1.471136450767517,-1.6150705814361572
step40000,184,0,21825, clones,2,0,-0.6781229972839355,-4.271231651306152,-3.6197726726531982,-1.2877707481384277
step40000,184,1,23778, motive,8,2,-0.6491087079048157,0.8317129611968994,-0.7819576263427734,-0.011742949485778809
step40000,184,2,19211, cabinet,33,5,-0.4331784248352051,-2.026597738265991,-0.1395738124847412,-3.0837197303771973
step40000,184,3,6574, miles,404,7,-0.3397383689880371,0.5942556858062744,-1.2924062013626099,-1.3738301992416382
step40000,185,0,21825, clones,2,0,-1.0779603719711304,-4.189781665802002,-3.8127334117889404,-1.4792975187301636
step40000,185,1,23778, motive,8,2,-0.7188937067985535,0.7563180923461914,-0.7205955386161804,0.5118931531906128
step40000,185,2,19211, cabinet,33,5,-0.40338659286499023,-1.8055016994476318,-0.30513644218444824,-2.9380640983581543
step40000,185,3,6574, miles,404,7,-0.4395163059234619,0.7798982262611389,-1.1053928136825562,-1.0350041389465332
step40000,186,0,21825, clones,2,0,-1.4537036418914795,-4.0220160484313965,-3.9121875762939453,-1.711542010307312
step40000,186,1,23778, motive,8,2,-0.7735590934753418,0.6568276882171631,-0.7982138991355896,0.9417343139648438
step40000,186,2,19211, cabinet,33,5,-0.37537646293640137,-1.583570957183838,-0.5210056304931641,-2.80820369720459
step40000,186,3,6574, miles,404,7,-0.5371527671813965,0.8724099397659302,-0.9131498336791992,-0.5931625366210938
step40000,187,0,21825, clones,2,0,-1.790095329284668,-3.781353235244751,-3.9563164710998535,-1.9898208379745483
step40000,187,1,23778, motive,8,2,-0.825177788734436,0.5978158116340637,-0.9864674806594849,1.1876163482666016
step40000,187,2,19211, cabinet,33,5,-0.35002410411834717,-1.362448811531067,-0.7828415632247925,-2.7010092735290527
step40000,187,3,6574, miles,404,7,-0.6139997243881226,0.844663143157959,-0.7536155581474304,-0.07327020168304443
step40000,188,0,21825, clones,2,0,-2.079240322113037,-3.482487916946411,-3.977585554122925,-2.303706407546997
step40000,188,1,23778, motive,8,2,-0.8623115420341492,0.5855427384376526,-1.2254414558410645,1.241241216659546
step40000,188,2,19211, cabinet,33,5,-0.33012402057647705,-1.1438686847686768,-1.0844496488571167,-2.620340347290039
step40000,188,3,6574, miles,404,7,-0.6761662364006042,0.7232213020324707,-0.6904958486557007,0.45521748065948486
step40000,189,0,21825, clones,2,0,-2.3143184185028076,-3.143894672393799,-3.989563226699829,-2.6172051429748535
step40000,189,1,23778, motive,8,2,-0.8705629110336304,0.584850549697876,-1.4711695909500122,1.1640485525131226
step40000,189,2,19211, cabinet,33,5,-0.31910836696624756,-0.9296904802322388,-1.4184184074401855,-2.565805435180664
step40000,189,3,6574, miles,404,7,-0.7468386292457581,0.5851734280586243,-0.761302649974823,0.8812408447265625
step40000,190,0,21825, clones,2,0,-2.480710983276367,-2.791985034942627,-3.989988327026367,-2.869607925415039
step40000,190,1,23778, motive,8,2,-0.859284520149231,0.5688915848731995,-1.699390172958374,1.0250531435012817
step40000,190,2,19211, cabinet,33,5,-0.3191080093383789,-0.7231166958808899,-1.7771308422088623,-2.5320239067077637
step40000,190,3,6574, miles,404,7,-0.8322556018829346,0.5004899501800537,-0.9419294595718384,1.1138509511947632
step40000,191,0,21825, clones,2,0,-2.551804304122925,-2.458157777786255,-3.9726061820983887,-2.9961047172546387
step40000,191,1,23778, motive,8,2,-0.8567526340484619,0.5231186151504517,-1.8929002285003662,0.8663332462310791
step40000,191,2,19211, cabinet,33,5,-0.32926642894744873,-0.5299085378646851,-2.153900623321533,-2.5085649490356445
step40000,191,3,6574, miles,404,7,-0.9070223569869995,0.4736270308494568,-1.1788945198059082,1.153032660484314
step40000,192,0,21825, clones,2,0,-2.496975898742676,-2.1651694774627686,-3.9333913326263428,-2.9617135524749756
step40000,192,1,23778, motive,8,2,-0.8837143182754517,0.42553144693374634,-2.044827938079834,0.7007310390472412
step40000,192,2,19211, cabinet,33,5,-0.344387412071228,-0.3579789996147156,-2.5432698726654053,-2.480987310409546
step40000,192,3,6574, miles,404,7,-0.9459959864616394,0.46563732624053955,-1.4311647415161133,1.0690408945083618
step40000,193,0,21825, clones,2,0,-2.30159330368042,-1.9144906997680664,-3.865206718444824,-2.784226655960083
step40000,193,1,23778, motive,8,2,-0.9393999576568604,0.2490541934967041,-2.1660192012786865,0.522515058517456
step40000,193,2,19211, cabinet,33,5,-0.3540087938308716,-0.21552692353725433,-2.939194917678833,-2.4329967498779297
step40000,193,3,6574, miles,404,7,-0.9551531076431274,0.4471311569213867,-1.671827793121338,0.9347435235977173
step40000,194,0,21825, clones,2,0,-1.983298659324646,-1.6912583112716675,-3.755723237991333,-2.524714231491089
step40000,194,1,23778, motive,8,2,-1.0093085765838623,-0.023279190063476562,-2.278412103652954,0.32147645950317383
step40000,194,2,19211, cabinet,33,5,-0.34294724464416504,-0.10878938436508179,-3.331017255783081,-2.3495993614196777
step40000,194,3,6574, miles,404,7,-0.9631853103637695,0.4003579020500183,-1.8796523809432983,0.7912065982818604
step40000,195,0,21825, clones,2,0,-1.5873500108718872,-1.4811205863952637,-3.5977795124053955,-2.254319906234741
step40000,195,1,23778, motive,8,2,-1.0791112184524536,-0.3915388584136963,-2.3967044353485107,0.09408402442932129
step40000,195,2,19211, cabinet,33,5,-0.2946420907974243,-0.03995309770107269,-3.6998050212860107,-2.220764636993408
step40000,195,3,6574, miles,404,7,-0.9917459487915039,0.3000233769416809,-2.0456767082214355,0.6470637321472168
step40000,196,0,21825, clones,2,0,-1.1689287424087524,-1.280613899230957,-3.397616147994995,-2.0230650901794434
step40000,196,1,23778, motive,8,2,-1.1420183181762695,-0.842218816280365,-2.5166194438934326,-0.15522217750549316
step40000,196,2,19211, cabinet,33,5,-0.19678723812103271,-0.005333423614501953,-4.019411563873291,-2.0439653396606445
step40000,196,3,6574, miles,404,7,-1.0418282747268677,0.11833977699279785,-2.1803603172302246,0.49089932441711426
step40000,197,0,21825, clones,2,0,-0.779793381690979,-1.0937039852142334,-3.1710197925567627,-1.8462557792663574
step40000,197,1,23778, motive,8,2,-1.1974399089813232,-1.356868028640747,-2.621441602706909,-0.42104780673980713
step40000,197,2,19211, cabinet,33,5,-0.046820640563964844,0.005250483751296997,-4.263413906097412,-1.8238351345062256
step40000,197,3,6574, miles,404,7,-1.102030873298645,-0.15975534915924072,-2.304429769515991,0.30728352069854736
step40000,198,0,21825, clones,2,0,-0.4631025791168213,-0.9198974967002869,-2.9328577518463135,-1.7082817554473877
step40000,198,1,23778, motive,8,2,-1.2369322776794434,-1.9176194667816162,-2.6963279247283936,-0.7025051116943359
step40000,198,2,19211, cabinet,33,5,0.14531147480010986,0.006876170635223389,-4.4135332107543945,-1.5700349807739258
step40000,198,3,6574, miles,404,7,-1.1612019538879395,-0.5314684510231018,-2.429168224334717,0.0895700454711914
step40000,199,0,21825, clones,2,0,-0.2512013912200928,-0.745604395866394,-2.688873291015625,-1.5773009061813354
step40000,199,1,23778, motive,8,2,-1.2309752702713013,-2.5014238357543945,-2.735111713409424,-0.997384786605835
step40000,199,2,19211, cabinet,33,5,0.3579998016357422,0.016052544116973877,-4.464031219482422,-1.2959460020065308
step40000,199,3,6574, miles,404,7,-1.2144399881362915,-0.9809857606887817,-2.546854019165039,-0.15834343433380127
step40000,200,0,21825, clones,2,0,-0.16203796863555908,-0.5476852059364319,-2.435068130493164,-1.4212701320648193
step40000,200,1,23778, motive,8,2,-1.1330678462982178,-3.0717861652374268,-2.739645004272461,-1.290752649307251
step40000,200,2,19211, cabinet,33,5,0.5618386268615723,0.04732292890548706,-4.4207539558410645,-1.0178823471069336
step40000,200,3,6574, miles,404,7,-1.2608503103256226,-1.4884703159332275,-2.640277862548828,-0.42923223972320557
step40000,201,0,21825, clones,2,0,-0.19507384300231934,-0.30736374855041504,-2.164198160171509,-1.2163734436035156
step40000,201,1,23778, motive,8,2,-0.9008589386940002,-3.5788958072662354,-2.715423107147217,-1.5520929098129272
step40000,201,2,19211, cabinet,33,5,0.7259832620620728,0.11162585020065308,-4.296693325042725,-0.7523903250694275
step40000,201,3,6574, miles,404,7,-1.2900177240371704,-2.0345630645751953,-2.6971418857574463,-0.7180683612823486
step40000,202,0,21825, clones,2,0,-0.3306770324707031,-0.024462342262268066,-1.8754459619522095,-0.9476837515830994
step40000,202,1,23778, motive,8,2,-0.5324394106864929,-3.9728803634643555,-2.6638996601104736,-1.7454054355621338
step40000,202,2,19211, cabinet,33,5,0.8262786865234375,0.2167339324951172,-4.106699466705322,-0.5113955736160278
step40000,202,3,6574, miles,404,7,-1.2719979286193848,-2.594508409500122,-2.714968204498291,-1.0170340538024902
step40000,203,0,21825, clones,2,0,-0.5338252782821655,0.2767094373703003,-1.5825213193893433,-0.6086691617965698
step40000,203,1,23778, motive,8,2,-0.08870744705200195,-4.229926586151123,-2.5769283771514893,-1.8464633226394653
step40000,203,2,19211, cabinet,33,5,0.8520936965942383,0.3682979345321655,-3.864577293395996,-0.29842519760131836
step40000,203,3,6574, miles,404,7,-1.1632030010223389,-3.1320173740386963,-2.698660373687744,-1.3068492412567139
step40000,204,0,21825, clones,2,0,-0.7594300508499146,0.5543657541275024,-1.316408634185791,-0.20332396030426025
step40000,204,1,23778, motive,8,2,0.33142411708831787,-4.357091903686523,-2.4416093826293945,-1.8475773334503174
step40000,204,2,19211, cabinet,33,5,0.8083229064941406,0.5679116249084473,-3.5858139991760254,-0.10875511169433594
step40000,204,3,6574, miles,404,7,-0.9271796345710754,-3.601304531097412,-2.6553244590759277,-1.557023525238037
step40000,205,0,21825, clones,2,0,-0.9579790830612183,0.769059419631958,-1.121393084526062,0.2499704360961914
step40000,205,1,23778, motive,8,2,0.6487284302711487,-4.373006343841553,-2.2587969303131104,-1.7549374103546143
step40000,205,2,19211, cabinet,33,5,0.7113257646560669,0.8075820207595825,-3.2938907146453857,0.06693613529205322
step40000,205,3,6574, miles,404,7,-0.5670506358146667,-3.960693120956421,-2.5871527194976807,-1.7370625734329224
step40000,206,0,21825, clones,2,0,-1.0849114656448364,0.9064847230911255,-1.0424597263336182,0.7159943580627441
step40000,206,1,23778, motive,8,2,0.8427008986473083,-4.2977166175842285,-2.0504815578460693,-1.5887669324874878
step40000,206,2,19211, cabinet,33,5,0.5806926488876343,1.0678653717041016,-3.0199546813964844,0.23799371719360352
step40000,206,3,6574, miles,404,7,-0.14151650667190552,-4.193925857543945,-2.486445188522339,-1.8295140266418457
step40000,207,0,21825, clones,2,0,-1.1183371543884277,0.9871912598609924,-1.1009901762008667,1.1431361436843872
step40000,207,1,23778, motive,8,2,0.9407877922058105,-4.155801773071289,-1.8460662364959717,-1.3779499530792236
step40000,207,2,19211, cabinet,33,5,0.4307386875152588,1.325008749961853,-2.7905240058898926,0.41114211082458496
step40000,207,3,6574, miles,404,7,0.2600456476211548,-4.310417175292969,-2.342270851135254,-1.8311008214950562
step40000,208,0,21825, clones,2,0,-1.0708467960357666,1.049790620803833,-1.271484613418579,1.4737298488616943
step40000,208,1,23778, motive,8,2,0.9793773889541626,-3.9836108684539795,-1.6716580390930176,-1.1568137407302856
step40000,208,2,19211, cabinet,33,5,0.2664456367492676,1.5586345195770264,-2.616217613220215,0.5889875888824463
step40000,208,3,6574, miles,404,7,0.5675694346427917,-4.327713966369629,-2.1585445404052734,-1.7505251169204712
step40000,209,0,21825, clones,2,0,-0.9742660522460938,1.1129047870635986,-1.4905749559402466,1.6704984903335571
step40000,209,1,23778, motive,8,2,0.9767225384712219,-3.828263282775879,-1.5533809661865234,-0.9688833355903625
step40000,209,2,19211, cabinet,33,5,0.08488667011260986,1.7526050806045532,-2.4962096214294434,0.7681907415390015
step40000,209,3,6574, miles,404,7,0.7623574733734131,-4.263330936431885,-1.9584150314331055,-1.607459306716919
step40000,210,0,21825, clones,2,0,-0.8586465120315552,1.1613622903823853,-1.6993169784545898,1.730093240737915
step40000,210,1,23778, motive,8,2,0.9340711832046509,-3.7311458587646484,-1.5206831693649292,-0.8593907356262207
step40000,210,2,19211, cabinet,33,5,-0.12043273448944092,1.8961009979248047,-2.433302879333496,0.9448683261871338
step40000,210,3,6574, miles,404,7,0.8671640157699585,-4.1382269859313965,-1.7703567743301392,-1.4268779754638672
step40000,211,0,21825, clones,2,0,-0.7483701705932617,1.1722044944763184,-1.873216152191162,1.6692956686019897
step40000,211,1,23778, motive,8,2,0.847649335861206,-3.7094626426696777,-1.5971840620040894,-0.852994441986084
step40000,211,2,19211, cabinet,33,5,-0.35291755199432373,1.984699010848999,-2.4388625621795654,1.1258466243743896
step40000,211,3,6574, miles,404,7,0.9130808115005493,-3.9835946559906006,-1.6182960271835327,-1.237484097480774
step40000,212,0,21825, clones,2,0,-0.663641095161438,1.1348682641983032,-2.0118651390075684,1.508962631225586
step40000,212,1,23778, motive,8,2,0.7102952003479004,-3.7550694942474365,-1.7844854593276978,-0.939852774143219
step40000,212,2,19211, cabinet,33,5,-0.6087023019790649,2.0182104110717773,-2.517202854156494,1.3243876695632935
step40000,212,3,6574, miles,404,7,0.9165979027748108,-3.8398261070251465,-1.5242483615875244,-1.0759737491607666
step40000,213,0,21825, clones,2,0,-0.6175028085708618,1.046461582183838,-2.1171069145202637,1.2697899341583252
step40000,213,1,23778, motive,8,2,0.506443977355957,-3.8489999771118164,-2.054896116256714,-1.0808262825012207
step40000,213,2,19211, cabinet,33,5,-0.8746495842933655,1.9999732971191406,-2.6517884731292725,1.5392165184020996
step40000,213,3,6574, miles,404,7,0.8797355890274048,-3.7427618503570557,-1.5114161968231201,-0.980948269367218
step40000,214,0,21825, clones,2,0,-0.6117714643478394,0.9011357426643372,-2.19010591506958,0.9747438430786133
step40000,214,1,23778, motive,8,2,0.21800506114959717,-3.972465991973877,-2.3631272315979004,-1.2282413244247437
step40000,214,2,19211, cabinet,33,5,-1.1261740922927856,1.937380075454712,-2.8073558807373047,1.7474911212921143
step40000,214,3,6574, miles,404,7,0.7990305423736572,-3.709087371826172,-1.5978338718414307,-0.974432647228241
step40000,215,0,21825, clones,2,0,-0.6371126174926758,0.6875145435333252,-2.241137742996216,0.649695634841919
step40000,215,1,23778, motive,8,2,-0.15592360496520996,-4.105387210845947,-2.665959358215332,-1.3496028184890747
step40000,215,2,19211, cabinet,33,5,-1.3344534635543823,1.84214186668396,-2.9380857944488525,1.917365312576294
step40000,215,3,6574, miles,404,7,0.6667079925537109,-3.735261917114258,-1.7834901809692383,-1.0500478744506836
step40000,216,0,21825, clones,2,0,-0.6789478659629822,0.3931007981300354,-2.292628526687622,0.32016897201538086
step40000,216,1,23778, motive,8,2,-0.5864617824554443,-4.221985340118408,-2.933058261871338,-1.438112735748291
step40000,216,2,19211, cabinet,33,5,-1.4801536798477173,1.7282954454421997,-3.0085723400115967,2.0216097831726074
step40000,216,3,6574, miles,404,7,0.46693599224090576,-3.808380365371704,-2.04339337348938,-1.1765727996826172
step40000,217,0,21825, clones,2,0,-0.7251920700073242,0.010555148124694824,-2.367358446121216,0.0075075626373291016
step40000,217,1,23778, motive,8,2,-1.026592493057251,-4.295083999633789,-3.1471199989318848,-1.5079097747802734
step40000,217,2,19211, cabinet,33,5,-1.5586694478988647,1.6083040237426758,-3.0129876136779785,2.0429282188415527
step40000,217,3,6574, miles,404,7,0.1815730333328247,-3.914583921432495,-2.3368892669677734,-1.3137837648391724
step40000,218,0,21825, clones,2,0,-0.7727104425430298,-0.4592599868774414,-2.4731063842773438,-0.27578020095825195
step40000,218,1,23778, motive,8,2,-1.432502031326294,-4.305487155914307,-3.3026623725891113,-1.5830906629562378
step40000,218,2,19211, cabinet,33,5,-1.5761120319366455,1.4900809526443481,-2.9727354049682617,1.9754741191864014
step40000,218,3,6574, miles,404,7,-0.19074702262878418,-4.037125587463379,-2.6251909732818604,-1.4314736127853394
